timestamps,TP9,AF7,AF8,TP10,Right AUX
1671211503.222,-18.066,-18.555,-22.949,-31.738,-166.016,0
1671211503.226,2.441,-20.020,-26.855,-25.391,-103.027,0
1671211503.230,-27.832,-18.066,-20.508,-17.090,58.594,0
1671211503.234,-64.453,-16.602,-17.090,-22.949,3.418,0
1671211503.238,-61.523,-19.531,-21.484,-28.809,-166.504,0
1671211503.242,-15.137,-20.508,-25.391,-27.344,-49.316,0
1671211503.246,16.113,-25.879,-17.578,-14.648,291.504,0
1671211503.249,-13.184,-22.461,-11.719,-9.277,149.902,0
1671211503.253,-56.152,-19.043,-20.508,-18.555,-104.980,0
1671211503.257,-55.664,-20.508,-21.973,-26.367,-91.309,0
1671211503.261,-19.043,-20.996,-19.531,-29.785,-62.500,0
1671211503.265,7.812,-19.531,-19.531,-23.438,-78.125,0
1671211503.266,-12.695,-22.949,-16.602,-16.113,-83.008,0
1671211503.270,-55.176,-25.391,-20.996,-19.531,-17.090,0
1671211503.274,-67.383,-22.461,-27.832,-31.250,35.645,0
1671211503.278,-35.156,-21.973,-27.344,-37.598,-22.461,0
1671211503.282,3.418,-21.484,-18.066,-35.156,-157.227,0
1671211503.286,-5.371,-21.973,-15.137,-22.461,13.672,0
1671211503.290,-48.340,-25.391,-22.461,-8.301,391.113,0
1671211503.293,-69.824,-27.344,-22.461,-30.273,148.926,0
1671211503.297,-38.574,-24.902,-15.625,-43.945,-127.441,0
1671211503.301,4.883,-23.438,-17.578,-35.156,-4.883,0
1671211503.305,2.441,-18.066,-25.879,-30.762,30.273,0
1671211503.309,-40.039,-13.672,-24.902,-25.391,-28.809,0
1671211503.325,-59.570,-16.602,-21.484,-31.250,-81.055,0
1671211503.329,-32.715,-13.672,-20.020,-46.875,-40.527,0
1671211503.333,7.324,-12.695,-11.230,-41.504,-39.551,0
1671211503.337,1.465,-19.043,-13.672,-28.320,-66.406,0
1671211503.341,-43.945,-20.508,-18.555,-25.879,42.480,0
1671211503.345,-69.336,-19.043,-21.484,-33.691,274.902,0
1671211503.349,-46.875,-17.090,-28.320,-53.711,149.902,0
1671211503.352,-3.906,-17.578,-20.508,-51.758,-90.332,0
1671211503.356,-0.977,-17.090,-13.672,-36.621,-77.637,0
1671211503.360,-40.527,-18.555,-22.461,-24.414,157.715,0
1671211503.364,-72.754,-21.484,-21.973,-29.785,69.824,0
1671211503.368,-54.199,-20.508,-18.555,-43.457,-130.371,0
1671211503.370,-8.789,-23.438,-20.996,-41.992,-86.426,0
1671211503.374,4.883,-20.996,-27.344,-27.832,-61.523,0
1671211503.378,-25.391,-14.648,-27.344,-15.625,-71.777,0
1671211503.382,-62.988,-13.184,-21.484,-27.344,-133.789,0
1671211503.386,-52.734,-17.578,-23.926,-40.527,-104.004,0
1671211503.390,-0.977,-21.973,-22.949,-33.691,62.012,0
1671211503.394,9.277,-20.996,-25.391,-28.320,46.875,0
1671211503.397,-28.809,-23.926,-33.203,-29.297,22.949,0
1671211503.401,-63.477,-24.902,-29.785,-30.273,85.449,0
1671211503.405,-57.617,-21.484,-27.832,-29.297,237.305,0
1671211503.409,-20.508,-18.066,-27.344,-41.504,-1.465,0
1671211503.413,6.836,-20.020,-23.438,-35.645,-156.250,0
1671211503.415,-14.160,-23.926,-23.438,-25.391,-97.168,0
1671211503.419,-63.477,-20.996,-31.738,-36.133,-95.215,0
1671211503.423,-69.824,-20.996,-33.203,-41.016,-123.047,0
1671211503.427,-26.367,-22.949,-36.621,-36.133,-145.508,2
1671211503.431,8.789,-16.113,-35.156,-28.320,-64.453,0
1671211503.435,-14.648,-11.719,-28.320,-19.531,1.465,0
1671211503.439,-58.594,-16.602,-25.879,-19.531,15.137,0
1671211503.442,-59.082,-16.113,-19.043,-28.809,38.086,0
1671211503.446,-20.020,-12.695,-16.113,-23.926,147.949,0
1671211503.450,1.953,-9.277,-22.461,-20.020,62.988,0
1671211503.454,-25.391,-13.672,-25.879,-29.785,2.441,0
1671211503.458,-61.523,-18.066,-18.555,-24.414,60.547,0
1671211503.460,-68.359,-17.578,-20.508,-26.855,-3.418,0
1671211503.464,-38.574,-18.555,-34.180,-41.992,-55.176,0
1671211503.468,-0.488,-17.090,-31.738,-34.180,-50.293,0
1671211503.472,-2.441,-16.602,-26.855,-23.926,-9.766,0
1671211503.476,-47.852,-12.695,-24.414,-30.762,48.340,0
1671211503.480,-65.430,-7.812,-18.555,-40.039,-70.312,0
1671211503.484,-28.320,-8.789,-14.160,-34.180,-126.953,0
1671211503.487,11.230,-9.277,-16.602,-14.648,-61.035,0
1671211503.491,5.371,-3.906,-12.695,-1.953,116.699,0
1671211503.495,-54.688,-10.254,-22.461,-23.438,-104.492,0
1671211503.499,-87.891,-18.066,-35.156,-42.969,-218.262,0
1671211503.503,-46.875,-14.160,-27.344,-39.551,-97.656,0
1671211503.506,-0.488,-10.742,-19.043,-28.320,-95.703,0
1671211503.510,-4.883,-17.090,-28.809,-24.902,-33.691,0
1671211503.514,-46.387,-19.531,-35.645,-29.297,-0.488,0
1671211503.518,-73.242,-14.160,-28.809,-28.809,45.898,0
1671211503.522,-47.852,-17.578,-26.855,-40.039,-67.383,0
1671211503.526,1.465,-20.508,-24.902,-32.227,-116.699,0
1671211503.530,9.766,-15.625,-31.250,-11.719,27.832,0
1671211503.533,-30.273,-16.113,-37.598,-3.418,195.801,0
1671211503.537,-67.871,-14.648,-26.367,-13.184,68.848,0
1671211503.541,-64.453,-18.066,-29.297,-28.320,-137.695,0
1671211503.545,-17.578,-17.090,-27.344,-18.066,-176.270,0
1671211503.549,10.254,-9.766,-14.648,-1.953,-122.070,0
1671211503.550,-30.762,-13.672,-28.320,-13.672,-92.285,0
1671211503.554,-75.195,-22.949,-39.062,-33.691,-121.582,0
1671211503.558,-63.477,-29.297,-37.109,-43.945,23.438,0
1671211503.562,-12.207,-22.461,-37.109,-36.133,122.559,0
1671211503.566,13.184,-19.043,-33.691,-25.391,81.055,0
1671211503.570,-17.090,-23.438,-28.809,-25.391,57.617,0
1671211503.574,-51.270,-23.438,-26.855,-23.438,187.012,0
1671211503.577,-45.898,-20.508,-28.320,-19.531,355.469,0
1671211503.581,-17.578,-20.996,-34.180,-35.156,43.945,0
1671211503.585,10.742,-22.949,-30.762,-31.250,-115.723,0
1671211503.589,-7.812,-20.020,-27.832,-9.277,36.621,0
1671211503.593,-57.617,-24.414,-34.180,-13.672,-48.340,0
1671211503.596,-65.430,-27.344,-31.738,-31.250,-139.648,0
1671211503.600,-24.902,-22.461,-32.227,-38.086,-111.816,0
1671211503.604,9.766,-19.531,-31.250,-26.855,1.465,0
1671211503.608,-15.625,-19.531,-30.273,-25.391,29.785,0
1671211503.612,-61.035,-18.066,-39.062,-32.715,-26.855,0
1671211503.616,-73.242,-25.879,-41.504,-37.109,-12.207,0
1671211503.620,-37.109,-36.133,-32.715,-36.621,224.121,0
1671211503.623,-5.371,-33.203,-25.879,-40.039,200.195,0
1671211503.627,-21.973,-30.762,-25.879,-40.039,-69.824,0
1671211503.631,-60.059,-28.809,-29.785,-33.203,-101.562,0
1671211503.635,-78.125,-26.367,-32.715,-41.504,-3.418,0
1671211503.639,-51.270,-23.926,-35.156,-44.434,-49.805,0
1671211503.640,-6.836,-18.066,-28.809,-33.691,-72.266,0
1671211503.644,-11.719,-16.602,-24.414,-26.367,-0.488,0
1671211503.648,-57.617,-23.438,-17.090,-21.973,76.172,0
1671211503.652,-74.707,-21.973,-13.184,-28.320,-1.465,0
1671211503.656,-43.457,-17.090,-21.484,-41.016,-135.254,0
1671211503.660,-10.742,-21.484,-26.855,-30.273,33.203,0
1671211503.664,-6.836,-21.973,-24.414,-6.836,401.855,0
1671211503.667,-54.688,-20.020,-21.973,-19.531,157.227,0
1671211503.671,-92.773,-22.461,-20.020,-36.133,-112.793,0
1671211503.675,-59.082,-23.438,-22.949,-33.691,-41.992,0
1671211503.679,-11.230,-21.973,-24.902,-26.367,48.828,0
1671211503.683,-11.719,-16.602,-21.484,-16.113,-37.109,0
1671211503.688,-49.316,-18.555,-20.020,-18.555,-97.168,0
1671211503.692,-78.125,-18.066,-17.578,-23.438,53.711,0
1671211503.696,-60.059,-19.043,-12.695,-31.250,14.160,0
1671211503.700,-16.113,-24.414,-16.602,-36.621,-122.070,0
1671211503.704,-5.371,-21.484,-20.996,-26.367,-55.664,0
1671211503.708,-42.969,-20.020,-23.438,-21.973,58.594,0
1671211503.712,-78.613,-20.508,-18.066,-26.855,-35.156,0
1671211503.715,-66.895,-24.902,-18.066,-38.574,-128.906,0
1671211503.719,-22.461,-28.809,-23.438,-41.992,-111.816,0
1671211503.723,1.465,-19.043,-25.879,-21.484,152.832,0
1671211503.727,-29.785,-15.137,-27.832,-23.438,101.562,0
1671211503.731,-67.383,-20.508,-27.832,-35.645,-102.051,0
1671211503.746,-56.152,-22.461,-31.738,-36.621,-135.742,0
1671211503.750,-7.812,-20.508,-25.391,-31.738,-83.008,0
1671211503.754,18.555,-15.137,-24.902,-26.855,-66.406,0
1671211503.758,-6.836,-11.719,-24.902,-24.902,-92.285,0
1671211503.762,-41.992,-11.719,-22.949,-17.578,40.527,0
1671211503.766,-45.410,-13.184,-32.715,-14.160,392.090,0
1671211503.770,-16.602,-17.578,-31.250,-29.785,239.746,0
1671211503.773,17.578,-11.719,-18.555,-25.879,-107.422,0
1671211503.777,-5.859,-2.930,-16.113,-7.812,-39.062,0
1671211503.781,-51.270,-11.230,-26.855,-5.859,-9.766,0
1671211503.785,-54.688,-14.648,-23.438,-20.996,-136.230,0
1671211503.789,-22.949,-13.672,-20.508,-36.133,-164.062,0
1671211503.790,8.301,-21.973,-28.320,-24.902,-68.359,0
1671211503.794,-14.160,-25.391,-29.785,-15.137,-19.531,0
1671211503.798,-62.012,-18.555,-29.785,-20.020,-54.199,0
1671211503.802,-68.848,-19.531,-27.832,-23.926,-34.668,0
1671211503.806,-33.203,-25.879,-23.926,-31.250,28.809,0
1671211503.810,2.441,-26.367,-21.973,-26.367,-66.895,0
1671211503.814,-10.254,-23.438,-30.273,-19.043,-68.848,0
1671211503.817,-49.805,-20.996,-27.832,-21.973,-22.949,0
1671211503.821,-63.477,-16.602,-18.066,-19.531,155.273,0
1671211503.825,-34.180,-13.672,-12.207,-32.227,129.395,0
1671211503.829,2.930,-14.648,-9.277,-37.598,-61.035,0
1671211503.833,-6.836,-16.602,-20.996,-27.344,-30.273,0
1671211503.835,-47.852,-17.090,-24.902,-24.414,-15.625,0
1671211503.839,-65.430,-17.578,-23.438,-31.250,-53.711,0
1671211503.843,-49.316,-22.949,-28.809,-44.922,-55.176,0
1671211503.847,-15.137,-23.438,-39.062,-40.527,-9.766,0
1671211503.851,-1.953,-18.066,-33.203,-24.414,54.688,0
1671211503.855,-47.852,-16.602,-28.320,-27.832,25.391,0
1671211503.859,-86.426,-18.066,-27.832,-39.062,-17.090,0
1671211503.862,-59.082,-20.508,-26.855,-40.527,98.145,0
1671211503.866,-6.836,-20.508,-21.484,-26.855,303.711,0
1671211503.870,0.000,-20.020,-16.602,-25.879,101.562,0
1671211503.874,-41.016,-26.855,-25.391,-26.855,-88.379,0
1671211503.878,-79.102,-30.762,-36.133,-32.715,-63.965,0
1671211503.880,-66.406,-24.902,-27.344,-47.363,-105.957,0
1671211503.884,-24.414,-20.996,-25.879,-45.898,-163.086,0
1671211503.888,-10.742,-22.949,-40.039,-40.039,-127.441,0
1671211503.892,-39.551,-21.973,-35.645,-37.598,-38.086,0
1671211503.896,-74.219,-17.578,-26.367,-33.691,12.695,0
1671211503.900,-63.965,-12.695,-22.461,-35.645,6.836,0
1671211503.904,-14.160,-10.254,-19.043,-33.203,28.809,0
1671211503.907,16.113,-8.301,-13.672,-14.648,249.023,0
1671211503.911,-15.625,-9.766,-18.555,-12.695,173.828,0
1671211503.915,-56.152,-12.695,-26.367,-24.902,-28.320,0
1671211503.919,-58.594,-12.207,-27.832,-35.156,39.551,0
1671211503.923,-20.020,-14.160,-26.367,-34.668,63.477,0
1671211503.925,9.277,-15.137,-24.902,-29.297,-54.199,0
1671211503.929,-20.508,-14.648,-21.973,-20.996,-128.906,0
1671211503.933,-67.383,-19.043,-18.066,-23.438,81.543,0
1671211503.937,-67.871,-14.160,-7.324,-39.062,130.371,0
1671211503.941,-27.832,-16.113,-12.207,-41.992,-89.355,0
1671211503.945,3.906,-20.996,-24.414,-28.809,-78.613,0
1671211503.949,-10.742,-17.090,-21.484,-19.043,148.926,0
1671211503.952,-61.035,-18.066,-21.973,-18.066,302.246,0
1671211503.956,-75.195,-19.531,-24.414,-37.109,24.414,0
1671211503.960,-36.133,-25.391,-25.879,-51.270,-104.980,0
1671211503.964,1.465,-28.809,-22.461,-43.945,34.180,0
1671211503.968,-8.301,-28.809,-18.066,-37.109,-59.082,0
1671211503.972,-58.594,-28.809,-16.602,-41.992,-116.699,0
1671211503.976,-78.125,-23.926,-12.207,-47.363,-35.645,0
1671211503.980,-46.875,-23.926,-19.043,-49.316,3.906,0
1671211503.984,-12.695,-22.949,-31.738,-48.340,-21.484,0
1671211503.988,-13.184,-17.578,-28.320,-34.180,-106.934,0
1671211503.992,-43.457,-13.184,-20.020,-21.973,-28.320,0
1671211503.996,-64.941,-17.090,-20.996,-27.344,250.000,0
1671211503.999,-41.016,-18.066,-24.902,-39.062,82.520,0
1671211504.003,-2.930,-17.090,-24.902,-35.645,-159.180,0
1671211504.007,-4.883,-20.508,-23.926,-23.438,-54.688,0
1671211504.011,-42.480,-19.531,-17.090,-17.578,102.539,0
1671211504.015,-67.871,-20.508,-24.902,-37.109,-35.645,0
1671211504.015,-47.363,-14.648,-34.668,-40.039,-168.945,0
1671211504.019,-3.906,-7.812,-25.879,-23.438,-128.418,0
1671211504.023,-0.488,-15.137,-28.320,-22.461,-19.531,0
1671211504.027,-36.621,-15.137,-28.320,-22.949,8.789,0
1671211504.031,-70.801,-14.648,-25.879,-32.227,-52.246,0
1671211504.035,-59.082,-14.648,-27.832,-40.039,53.223,0
1671211504.039,-13.184,-12.695,-19.531,-16.602,386.230,0
1671211504.042,1.953,-8.789,-12.695,-7.324,216.797,0
1671211504.046,-40.527,-11.719,-23.926,-24.414,-86.426,0
1671211504.050,-79.102,-13.184,-26.367,-28.320,-91.797,0
1671211504.054,-68.848,-16.602,-27.344,-36.621,-148.926,0
1671211504.058,-23.926,-14.648,-31.738,-42.480,-188.965,0
1671211504.062,2.441,-9.277,-26.855,-30.762,-98.633,0
1671211504.066,-26.855,-12.695,-26.367,-23.438,31.738,0
1671211504.070,-59.570,-13.672,-22.949,-26.367,-20.020,0
1671211504.074,-51.758,-9.277,-12.695,-30.273,-115.234,0
1671211504.078,-19.043,-14.648,-15.137,-32.715,-89.355,0
1671211504.082,5.371,-23.926,-17.578,-19.531,112.305,0
1671211504.086,-14.648,-18.555,-5.859,-7.324,101.074,0
1671211504.089,-60.547,-17.090,-14.160,-15.137,-25.391,0
1671211504.093,-64.941,-19.043,-27.344,-26.855,-47.363,0
1671211504.097,-14.648,-19.043,-21.484,-16.602,168.945,0
1671211504.101,13.672,-15.137,-15.625,-11.719,148.926,0
1671211504.105,-7.812,-17.090,-18.555,-18.555,-55.176,0
1671211504.120,-54.199,-23.438,-19.043,-20.508,-68.848,0
1671211504.124,-68.359,-20.996,-14.648,-27.344,-73.730,0
1671211504.128,-35.645,-22.461,-20.996,-30.273,-23.926,0
1671211504.132,0.000,-21.484,-18.066,-20.508,-92.773,0
1671211504.136,-6.348,-18.066,-12.695,-13.184,-11.230,0
1671211504.140,-49.316,-18.066,-24.414,-10.742,222.168,0
1671211504.144,-66.406,-15.137,-28.809,-18.555,83.984,0
1671211504.147,-33.691,-14.160,-24.902,-32.715,-139.648,0
1671211504.151,-1.465,-15.625,-26.855,-31.250,-55.664,0
1671211504.155,-7.812,-15.625,-28.320,-11.719,202.148,0
1671211504.159,-52.246,-15.137,-21.973,-19.531,84.473,0
1671211504.163,-88.379,-18.555,-22.461,-41.992,-123.047,0
1671211504.165,-59.570,-19.043,-23.438,-38.086,-61.523,0
1671211504.169,-5.371,-14.648,-9.277,-18.555,-44.434,0
1671211504.173,-5.371,-20.020,-17.578,-17.578,-89.355,0
1671211504.177,-53.711,-25.879,-35.156,-22.949,-42.480,0
1671211504.181,-78.125,-22.949,-30.273,-32.715,-27.344,0
1671211504.185,-45.898,-19.043,-21.973,-39.551,-62.500,0
1671211504.189,-4.883,-18.066,-20.996,-33.691,-56.152,0
1671211504.192,-2.441,-19.531,-29.297,-30.762,-61.523,0
1671211504.196,-40.039,-27.832,-36.621,-25.391,167.480,0
1671211504.200,-77.148,-22.461,-34.180,-32.227,93.262,0
1671211504.204,-62.988,-13.672,-28.320,-52.246,-99.121,0
1671211504.208,-9.277,-10.742,-17.578,-44.922,-42.969,0
1671211504.211,8.789,-10.742,-21.973,-28.320,16.602,0
1671211504.215,-40.039,-18.066,-31.250,-27.832,24.902,0
1671211504.219,-76.660,-20.020,-30.762,-34.668,-2.441,0
1671211504.223,-60.059,-18.555,-32.227,-39.062,22.949,0
1671211504.227,-18.555,-18.066,-36.133,-32.715,206.543,0
1671211504.231,-0.977,-17.578,-26.367,-24.902,84.961,0
1671211504.235,-32.715,-17.090,-20.996,-25.391,-33.691,0
1671211504.238,-66.406,-11.719,-22.949,-27.344,67.383,0
1671211504.242,-64.941,-15.137,-29.297,-39.551,163.086,1
1671211504.246,-33.203,-21.484,-28.809,-52.734,-31.250,0
1671211504.250,-6.836,-19.531,-25.879,-34.180,-104.492,0
1671211504.254,-30.762,-20.996,-21.484,-20.996,13.672,0
1671211504.255,-70.801,-23.438,-21.973,-29.297,-0.488,0
1671211504.259,-70.312,-21.973,-29.297,-43.945,-99.121,0
1671211504.263,-23.438,-21.484,-26.855,-48.828,-149.902,0
1671211504.267,6.348,-18.066,-25.879,-36.621,-23.926,0
1671211504.271,-14.160,-9.766,-27.832,-30.273,36.133,0
1671211504.275,-53.223,-10.742,-28.320,-39.551,-8.789,0
1671211504.279,-63.477,-13.672,-24.902,-44.434,-4.883,0
1671211504.282,-31.738,-15.137,-20.508,-34.668,184.082,0
1671211504.286,-2.930,-12.207,-21.484,-28.320,214.355,0
1671211504.290,-19.531,-10.742,-20.996,-27.832,-64.453,0
1671211504.294,-61.035,-10.742,-20.020,-28.320,-167.969,0
1671211504.298,-76.660,-12.207,-28.320,-37.598,-150.391,0
1671211504.300,-41.992,-20.020,-30.762,-42.969,-105.957,0
1671211504.304,-4.395,-22.949,-32.227,-38.086,-121.582,0
1671211504.308,-13.672,-20.020,-30.273,-23.438,29.785,0
1671211504.312,-53.223,-22.949,-20.020,-16.602,163.574,0
1671211504.316,-66.406,-20.508,-16.602,-32.227,9.766,0
1671211504.320,-28.809,-20.996,-21.484,-39.551,-23.926,0
1671211504.324,5.859,-23.926,-21.973,-33.203,156.250,0
1671211504.327,-0.977,-18.066,-26.855,-11.719,454.102,0
1671211504.331,-45.410,-14.648,-31.250,-16.602,155.762,0
1671211504.335,-71.289,-20.020,-24.902,-40.527,-90.332,0
1671211504.339,-42.969,-21.973,-27.832,-39.062,-6.836,0
1671211504.343,2.930,-19.531,-34.668,-27.832,-76.172,0
1671211504.346,3.418,-19.043,-28.809,-21.484,-92.285,0
1671211504.350,-35.156,-20.508,-23.438,-18.066,-26.855,0
1671211504.354,-61.035,-23.438,-24.414,-22.949,5.371,0
1671211504.358,-43.457,-25.879,-25.391,-33.203,-76.660,0
1671211504.362,11.719,-17.090,-16.113,-24.414,-102.051,0
1671211504.366,29.785,-18.066,-20.508,-11.230,79.590,0
1671211504.370,-10.742,-24.902,-27.832,-14.160,271.973,0
1671211504.373,-45.898,-16.602,-17.090,-20.020,134.766,0
1671211504.377,-39.551,-20.996,-22.949,-36.133,-184.570,0
1671211504.381,-7.812,-28.809,-27.344,-37.109,-87.891,0
1671211504.385,6.348,-25.391,-25.391,-24.414,164.062,0
1671211504.389,-32.227,-22.461,-14.648,-21.484,4.883,0
1671211504.390,-69.824,-21.973,-9.277,-23.438,-137.207,0
1671211504.394,-53.711,-29.785,-19.043,-28.809,-23.926,0
1671211504.398,-19.043,-33.691,-30.273,-32.715,42.480,0
1671211504.402,-0.488,-29.297,-28.320,-26.855,-48.828,0
1671211504.406,-27.344,-26.367,-22.461,-21.973,-97.656,0
1671211504.410,-64.941,-24.902,-25.391,-22.461,39.062,0
1671211504.414,-57.129,-18.555,-23.438,-20.020,307.129,0
1671211504.417,-13.184,-14.648,-13.184,-23.438,41.992,0
1671211504.421,13.672,-18.555,-12.207,-13.672,-146.973,0
1671211504.425,-12.207,-22.461,-15.625,-4.395,-16.113,0
1671211504.429,-55.176,-20.508,-9.766,-10.254,-7.812,0
1671211504.433,-70.801,-21.973,-10.254,-29.297,-9.766,0
1671211504.438,-36.621,-23.926,-16.602,-33.691,-3.906,0
1671211504.442,6.348,-20.020,-16.113,-14.160,76.660,0
1671211504.446,-14.160,-18.555,-10.254,-11.719,38.574,0
1671211504.450,-64.941,-18.555,-8.301,-21.484,-103.516,0
1671211504.454,-70.312,-18.555,-17.090,-28.320,-91.309,0
1671211504.458,-30.762,-16.602,-16.113,-32.227,80.566,0
1671211504.462,0.488,-14.160,-13.184,-22.461,131.348,0
1671211504.465,-18.066,-16.602,-20.020,-17.090,-28.809,0
1671211504.469,-58.105,-20.020,-19.531,-22.461,4.395,0
1671211504.473,-70.312,-20.020,-15.625,-17.090,228.516,0
1671211504.477,-42.480,-18.066,-15.137,-23.926,88.867,0
1671211504.481,4.395,-18.555,-17.090,-26.855,-43.945,0
1671211504.495,3.906,-14.160,-22.949,-17.578,16.602,0
1671211504.499,-42.969,-15.137,-27.832,-22.949,23.926,0
1671211504.503,-63.965,-15.137,-20.996,-30.273,27.344,0
1671211504.507,-37.598,-10.742,-20.996,-41.016,28.320,0
1671211504.511,4.395,-8.301,-20.996,-39.062,86.426,0
1671211504.515,6.836,-8.301,-16.602,-15.137,503.418,0
1671211504.519,-42.969,-11.230,-18.066,-22.461,375.000,0
1671211504.522,-66.895,-9.766,-18.555,-40.527,-53.711,0
1671211504.526,-39.551,-5.859,-18.555,-37.109,-43.457,0
1671211504.530,-3.418,-10.254,-20.996,-38.574,-49.805,0
1671211504.534,-3.906,-14.160,-20.508,-32.715,-118.164,0
1671211504.538,-39.062,-11.719,-13.184,-20.020,-65.430,0
1671211504.540,-62.012,-11.230,-11.719,-25.391,-24.414,0
1671211504.544,-46.387,-15.137,-18.555,-40.039,-97.656,0
1671211504.548,-7.812,-18.066,-20.508,-39.062,-184.570,0
1671211504.552,4.883,-13.672,-21.973,-21.484,-157.227,0
1671211504.556,-25.879,-20.508,-21.973,-17.090,-16.602,0
1671211504.560,-62.500,-21.484,-15.625,-29.297,12.695,0
1671211504.564,-51.758,-14.160,-9.766,-34.180,-107.422,0
1671211504.567,-5.859,-17.578,-17.578,-28.809,-112.793,0
1671211504.571,18.066,-16.602,-22.949,-11.719,186.035,0
1671211504.575,-20.996,-19.043,-20.996,-11.719,194.336,0
1671211504.579,-64.941,-26.367,-19.043,-28.320,-128.418,0
1671211504.583,-56.152,-26.855,-20.020,-44.434,-194.336,0
1671211504.585,-8.789,-20.996,-17.090,-45.410,-182.617,0
1671211504.589,17.090,-15.625,-14.648,-31.738,-93.262,0
1671211504.593,-11.719,-17.578,-18.555,-22.461,-8.301,0
1671211504.597,-48.828,-15.137,-17.090,-15.625,42.969,0
1671211504.601,-49.316,-8.789,-15.625,-23.438,171.387,0
1671211504.605,-9.766,-8.301,-25.879,-37.598,130.859,0
1671211504.609,19.531,-12.695,-27.344,-21.484,57.129,0
1671211504.612,0.977,-13.184,-15.137,0.000,107.422,0
1671211504.616,-43.945,-11.230,-14.160,-6.836,258.789,0
1671211504.620,-55.176,-10.254,-16.602,-24.902,39.551,0
1671211504.624,-21.484,-11.719,-20.020,-28.809,-144.043,0
1671211504.628,11.230,-15.137,-13.672,-18.066,-24.902,0
1671211504.630,-0.977,-12.695,-10.254,-9.277,-50.781,0
1671211504.634,-51.270,-13.672,-16.602,-20.996,-175.293,0
1671211504.638,-68.848,-14.648,-17.090,-39.062,-181.641,0
1671211504.642,-33.691,-15.137,-14.648,-48.828,-102.539,0
1671211504.646,4.395,-15.625,-15.137,-41.016,-52.246,0
1671211504.650,-11.230,-16.602,-25.879,-35.645,40.039,0
1671211504.654,-53.223,-19.531,-28.809,-36.133,181.641,0
1671211504.657,-70.312,-16.602,-23.438,-27.832,264.648,0
1671211504.661,-41.992,-13.184,-22.461,-37.109,24.902,0
1671211504.665,3.418,-9.277,-19.531,-41.016,-160.156,0
1671211504.669,-2.441,-9.277,-21.484,-28.809,-57.129,0
1671211504.673,-52.246,-18.066,-23.438,-26.855,18.066,0
1671211504.676,-76.660,-19.531,-20.508,-33.691,-12.695,0
1671211504.680,-46.387,-12.695,-21.973,-40.527,-71.289,0
1671211504.684,0.488,-11.719,-14.160,-25.391,131.836,0
1671211504.688,0.488,-14.160,-22.461,-14.648,330.078,0
1671211504.692,-55.664,-15.137,-34.180,-23.438,86.426,0
1671211504.696,-84.473,-15.625,-31.738,-30.762,-74.707,0
1671211504.700,-49.805,-13.672,-20.508,-32.227,127.930,0
1671211504.703,-1.953,-8.789,-16.113,-15.137,278.320,0
1671211504.707,3.418,-10.742,-24.414,-7.812,10.254,0
