timestamps,TP9,AF7,AF8,TP10,Right AUX
1671211839.367,-3.906,-22.949,-20.996,-18.555,-150.879,0
1671211839.371,-15.625,-15.625,-23.926,-13.184,-102.051,0
1671211839.375,-34.180,-13.672,-19.043,-0.488,89.844,0
1671211839.379,-35.645,-13.672,-16.113,-7.324,-52.246,0
1671211839.383,-23.438,-13.184,-15.625,-21.484,-225.098,0
1671211839.385,-3.906,-17.090,-17.090,-17.090,-33.203,0
1671211839.389,-2.441,-19.043,-9.766,-2.930,72.754,0
1671211839.393,-28.320,-19.531,-11.719,-6.348,-83.496,0
1671211839.397,-33.203,-16.602,-27.832,-17.090,-136.719,0
1671211839.401,-8.301,-10.742,-28.320,-14.648,-105.469,0
1671211839.405,15.137,-11.230,-22.949,-4.395,-75.684,0
1671211839.409,12.207,-15.137,-19.043,-2.930,0.000,0
1671211839.412,-11.719,-13.184,-18.066,-7.812,29.785,0
1671211839.416,-32.227,-16.602,-26.367,-8.789,95.703,0
1671211839.420,-23.926,-21.973,-29.297,-8.789,281.738,0
1671211839.424,2.930,-17.090,-26.367,-12.695,51.758,0
1671211839.428,1.953,-10.254,-20.508,-13.672,-95.215,0
1671211839.431,-23.438,-12.695,-20.020,-14.160,-20.020,0
1671211839.435,-41.992,-18.066,-20.020,-26.367,-45.898,0
1671211839.439,-31.250,-16.602,-17.578,-34.180,-42.480,0
1671211839.443,-0.488,-11.230,-19.531,-29.785,-78.613,0
1671211839.447,-5.859,-15.625,-21.973,-26.855,-41.504,0
1671211839.451,-32.715,-23.926,-22.461,-28.320,12.695,0
1671211839.455,-41.504,-22.461,-18.066,-31.738,-12.695,0
1671211839.458,-26.855,-18.066,-12.207,-31.250,-66.406,0
1671211839.462,-4.395,-15.625,-12.695,-24.902,92.773,0
1671211839.466,-3.906,-14.648,-18.066,-20.020,58.105,0
1671211839.470,-23.438,-14.648,-22.949,-22.949,-142.578,0
1671211839.474,-35.156,-12.695,-25.879,-21.484,-65.918,0
1671211839.475,-29.297,-16.602,-26.855,-20.996,-54.688,0
1671211839.479,-13.672,-15.137,-23.438,-23.926,-124.512,0
1671211839.483,-4.395,-6.348,-17.578,-17.090,-156.250,0
1671211839.487,-17.578,-5.371,-13.672,-12.207,-69.824,0
1671211839.491,-46.387,-11.719,-15.137,-19.531,35.156,0
1671211839.495,-49.805,-20.996,-20.508,-29.297,6.836,0
1671211839.499,-20.020,-19.531,-12.695,-34.180,-46.387,0
1671211839.502,-12.207,-17.578,-13.672,-26.855,112.793,0
1671211839.506,-24.902,-24.902,-26.367,-11.719,499.512,0
1671211839.510,-49.316,-22.949,-22.461,-20.508,312.500,0
1671211839.514,-53.223,-16.113,-20.020,-31.250,-151.367,0
1671211839.518,-27.832,-15.137,-21.484,-30.762,-160.156,0
1671211839.520,-11.719,-17.578,-17.578,-21.973,-98.145,0
1671211839.524,-21.484,-21.484,-24.414,-17.090,-123.535,0
1671211839.528,-43.945,-25.879,-32.715,-21.973,-57.617,0
1671211839.532,-44.434,-23.438,-23.926,-22.949,-26.855,0
1671211839.536,-18.555,-19.531,-22.461,-27.344,-96.680,0
1671211839.540,-1.953,-20.996,-26.855,-27.344,-50.781,0
1671211839.544,-8.789,-17.090,-24.414,-23.438,84.961,0
1671211839.547,-27.344,-17.090,-27.832,-21.484,330.566,0
1671211839.551,-36.133,-17.090,-25.391,-31.738,161.133,0
1671211839.555,-18.066,-17.090,-21.973,-42.480,-184.570,0
1671211839.559,-2.930,-16.602,-26.367,-35.645,-44.434,0
1671211839.563,-12.695,-16.602,-21.973,-26.855,17.578,0
1671211839.565,-30.273,-18.066,-13.672,-18.066,-45.898,0
1671211839.569,-43.945,-22.949,-25.391,-26.855,-110.352,0
1671211839.573,-29.297,-25.391,-34.668,-32.227,-78.125,0
1671211839.577,-8.789,-20.020,-29.297,-21.484,-73.730,0
1671211839.581,-9.277,-16.113,-25.391,-19.531,-125.977,0
1671211839.585,-31.250,-21.484,-30.273,-29.785,-94.727,0
1671211839.589,-47.852,-17.578,-27.832,-32.715,56.152,0
1671211839.592,-29.297,-12.695,-22.461,-30.762,140.137,0
1671211839.596,-7.324,-16.602,-25.879,-37.109,-80.078,0
1671211839.600,-11.230,-16.113,-21.973,-27.832,-191.895,0
1671211839.604,-30.273,-15.625,-20.020,-15.625,98.633,0
1671211839.608,-48.340,-17.578,-22.949,-29.785,184.570,0
1671211839.611,-38.086,-13.184,-18.066,-39.551,-142.578,0
1671211839.615,-8.789,-15.625,-13.184,-22.461,-190.918,0
1671211839.619,-13.184,-19.043,-16.113,-14.648,-106.934,0
1671211839.623,-37.109,-17.578,-18.555,-17.090,-99.121,0
1671211839.627,-45.898,-23.438,-22.949,-17.090,-161.621,0
1671211839.631,-36.133,-23.926,-25.391,-21.973,12.695,0
1671211839.635,-15.137,-19.531,-23.926,-15.625,216.797,0
1671211839.638,-6.836,-22.461,-20.508,-14.160,78.125,0
1671211839.642,-22.949,-17.090,-22.461,-13.672,-99.121,0
1671211839.646,-33.691,-16.113,-28.320,-13.672,-90.820,0
1671211839.650,-32.227,-21.973,-29.297,-14.648,-83.008,0
1671211839.654,-16.113,-18.066,-24.902,-14.648,-198.730,0
1671211839.670,0.977,-13.672,-16.602,-13.672,-179.199,0
1671211839.674,-11.230,-20.996,-21.973,-6.348,16.602,0
1671211839.678,-42.480,-27.832,-27.344,-7.812,86.914,0
1671211839.682,-48.340,-25.391,-28.809,-12.695,-87.891,0
1671211839.686,-25.879,-21.973,-28.809,-16.113,-163.086,0
1671211839.690,-12.695,-21.484,-25.879,-16.602,134.277,0
1671211839.694,-21.973,-19.043,-19.531,-15.625,294.434,0
1671211839.697,-38.574,-19.531,-17.578,-19.043,54.199,0
1671211839.701,-41.016,-20.996,-16.602,-24.902,-82.031,0
1671211839.705,-19.531,-18.066,-10.254,-19.043,66.895,0
1671211839.709,0.488,-17.090,-9.766,-11.719,247.559,0
1671211839.713,-11.719,-22.949,-20.996,-19.043,-15.625,0
1671211839.715,-29.785,-30.762,-25.879,-21.484,-145.020,0
1671211839.719,-36.133,-35.645,-27.344,-23.438,-118.652,0
1671211839.723,-10.254,-28.809,-23.926,-20.996,-162.598,0
1671211839.727,16.113,-16.602,-19.531,-16.602,-161.133,0
1671211839.731,-5.371,-19.531,-20.996,-20.020,-59.082,0
1671211839.735,-29.297,-20.020,-23.438,-19.043,141.113,0
1671211839.739,-35.645,-20.020,-28.809,-18.555,100.586,0
1671211839.742,-30.273,-23.926,-22.949,-27.832,-84.961,0
1671211839.746,-6.348,-18.555,-20.996,-32.715,-90.820,0
1671211839.750,-7.812,-10.254,-23.438,-22.949,153.809,0
1671211839.754,-38.086,-14.648,-20.996,-20.020,77.148,0
1671211839.758,-47.363,-18.555,-24.414,-27.832,-136.719,0
1671211839.761,-31.250,-18.066,-20.508,-18.555,-110.840,0
1671211839.765,-15.625,-22.461,-20.508,-16.602,-81.543,0
1671211839.769,-16.602,-18.066,-20.508,-16.113,-132.324,0
1671211839.773,-28.809,-9.277,-10.742,-11.719,-159.180,0
1671211839.777,-41.016,-11.719,-15.625,-19.043,-71.777,0
1671211839.781,-41.992,-23.438,-26.855,-25.391,46.875,0
1671211839.785,-16.113,-30.273,-31.738,-20.996,3.418,0
1671211839.788,-2.930,-21.973,-33.691,-14.648,-9.766,0
1671211839.792,-30.273,-18.555,-32.715,-18.555,246.094,0
1671211839.796,-50.293,-22.461,-30.273,-12.207,510.254,0
1671211839.800,-37.598,-20.996,-26.855,-20.508,204.590,0
1671211839.804,-13.184,-23.438,-27.344,-35.645,-170.410,0
1671211839.805,-8.789,-22.461,-28.320,-30.273,-130.859,0
1671211839.809,-29.297,-20.996,-25.879,-22.461,-102.539,0
1671211839.813,-51.270,-21.484,-25.879,-27.832,-160.645,0
1671211839.817,-41.504,-21.484,-25.391,-35.156,-201.172,0
1671211839.821,-13.672,-25.391,-15.625,-25.879,-114.258,0
1671211839.825,-9.766,-23.926,-18.555,-17.090,-61.523,0
1671211839.829,-21.484,-19.531,-22.461,-12.207,-43.945,0
1671211839.832,-40.527,-21.484,-18.555,-13.184,6.836,0
1671211839.836,-39.551,-20.020,-18.555,-10.254,146.484,0
1671211839.840,-23.926,-20.508,-21.973,-19.043,56.641,0
1671211839.844,-15.137,-23.926,-24.902,-29.297,-96.191,0
1671211839.848,-24.902,-23.926,-21.484,-22.949,72.754,0
1671211839.850,-44.922,-19.043,-19.531,-20.020,128.418,0
1671211839.854,-46.387,-16.113,-20.020,-38.086,-66.895,0
1671211839.858,-27.832,-19.043,-18.555,-41.016,-90.820,0
1671211839.862,-7.812,-17.578,-18.555,-37.598,22.949,0
1671211839.866,-16.602,-14.648,-20.508,-41.016,20.020,0
1671211839.870,-43.457,-15.137,-19.043,-34.668,10.742,0
1671211839.874,-51.758,-22.461,-22.949,-34.668,45.898,0
1671211839.877,-33.691,-27.344,-27.344,-35.645,191.406,0
1671211839.881,-10.254,-24.902,-28.809,-14.160,385.742,0
1671211839.885,-16.602,-20.020,-23.926,-6.836,123.047,0
1671211839.889,-31.250,-22.461,-16.113,-19.531,-134.766,0
1671211839.893,-37.109,-20.996,-16.602,-22.461,-126.465,0
1671211839.896,-29.297,-19.531,-15.625,-25.391,-96.191,0
1671211839.900,-9.766,-18.066,-19.043,-27.344,-57.617,0
1671211839.904,-19.531,-20.996,-24.902,-27.344,-32.227,0
1671211839.908,-39.062,-22.461,-22.461,-20.020,70.312,0
1671211839.912,-54.199,-18.066,-23.438,-25.391,0.488,0
1671211839.916,-55.176,-23.926,-25.391,-36.133,-122.070,0
1671211839.920,-27.344,-23.438,-24.414,-34.180,1.465,0
1671211839.923,-15.137,-13.184,-23.926,-18.066,233.398,0
1671211839.927,-39.551,-13.184,-22.461,-22.949,80.566,0
1671211839.931,-61.035,-19.043,-18.066,-34.668,-146.973,0
1671211839.935,-46.387,-19.043,-21.484,-33.203,-124.512,0
1671211839.939,-12.207,-14.648,-24.414,-35.645,-133.301,0
1671211839.940,-5.371,-15.137,-19.043,-21.973,-136.230,0
1671211839.944,-24.414,-14.648,-13.184,-12.207,-120.605,0
1671211839.948,-41.992,-17.090,-21.973,-23.926,-65.918,0
1671211839.952,-41.016,-20.508,-25.879,-18.066,-51.758,0
1671211839.956,-19.043,-10.742,-23.926,-7.324,-59.082,0
1671211839.960,-11.719,-5.859,-24.414,-7.324,-26.855,0
1671211839.964,-28.809,-13.672,-14.160,2.441,190.918,0
1671211839.967,-51.270,-22.949,-16.602,5.859,529.785,0
1671211839.971,-53.711,-19.043,-24.414,-4.395,242.676,0
1671211839.975,-25.879,-20.020,-20.508,-13.672,-160.645,0
1671211839.979,-8.301,-21.484,-21.484,-12.207,-66.895,0
1671211839.983,-23.438,-15.137,-23.438,-15.137,-22.949,0
1671211839.985,-42.480,-17.578,-17.578,-21.484,-107.422,0
1671211839.989,-46.387,-18.555,-8.789,-20.996,-144.043,0
1671211839.993,-30.273,-11.719,-15.625,-21.973,-123.047,0
1671211839.997,-10.742,-16.602,-25.391,-19.043,-100.586,0
1671211840.001,-23.926,-21.484,-22.949,-19.043,-79.590,0
1671211840.005,-46.387,-19.043,-14.160,-19.531,-21.973,0
1671211840.009,-43.457,-17.090,-8.789,-9.277,199.707,0
1671211840.012,-28.809,-19.043,-13.672,-14.160,172.363,0
1671211840.016,-14.648,-16.113,-14.648,-27.344,-60.547,0
1671211840.020,-7.812,-12.695,-19.043,-20.996,-31.250,0
1671211840.024,-24.902,-14.160,-21.484,-10.742,92.773,0
1671211840.028,-35.645,-16.113,-6.348,-10.742,-14.648,0
1671211840.030,-20.020,-20.020,-5.371,-14.160,-129.395,0
1671211840.034,-0.977,-23.438,-19.531,-16.113,-118.164,0
1671211840.038,-2.930,-25.391,-20.996,-20.020,-63.477,0
1671211840.042,-28.320,-19.043,-21.973,-18.066,-64.941,0
1671211840.046,-39.551,-22.949,-23.438,-17.578,-107.422,0
1671211840.050,-22.461,-22.461,-14.648,-23.438,-29.297,0
1671211840.054,-2.930,-15.625,-13.672,-25.879,69.824,0
1671211840.057,2.930,-17.090,-11.230,-8.301,5.371,0
1671211840.061,-17.578,-16.602,-9.766,-0.977,-74.219,0
1671211840.065,-39.551,-16.602,-24.414,-6.836,44.922,0
1671211840.069,-29.297,-23.438,-26.855,0.000,358.887,0
1671211840.073,-5.371,-18.555,-25.879,-4.883,138.672,1
1671211840.091,1.465,-16.602,-26.367,-8.789,-145.020,0
1671211840.095,-20.996,-19.043,-19.043,-4.395,-64.453,0
1671211840.099,-42.969,-14.160,-19.043,-7.324,-64.941,0
1671211840.103,-37.109,-14.648,-18.555,-17.578,-179.199,0
1671211840.107,-4.395,-15.137,-11.230,-16.113,-209.473,0
1671211840.111,7.812,-8.301,-6.348,-11.719,-6.836,0
1671211840.115,-23.438,-12.695,-16.113,-16.113,61.523,0
1671211840.118,-44.922,-21.484,-22.949,-22.461,-70.312,0
1671211840.122,-34.180,-20.508,-18.555,-27.344,-79.102,0
1671211840.126,-14.160,-20.508,-19.531,-23.926,67.871,0
1671211840.130,-5.859,-20.996,-24.414,-21.484,-74.219,0
1671211840.134,-20.020,-19.531,-23.926,-20.996,-202.148,0
1671211840.136,-47.852,-19.043,-15.625,-20.508,-83.984,0
1671211840.140,-50.781,-18.066,-13.672,-22.461,-5.371,0
1671211840.144,-26.367,-11.230,-16.113,-23.926,-91.797,0
1671211840.148,-12.695,-12.695,-20.996,-27.832,-218.262,0
1671211840.152,-32.227,-21.484,-21.484,-25.391,-48.340,0
1671211840.156,-52.734,-20.508,-17.090,-19.531,138.672,0
1671211840.160,-45.898,-14.648,-13.672,-24.414,-27.832,0
1671211840.163,-18.555,-15.625,-10.742,-23.926,-114.258,0
1671211840.167,6.836,-6.348,-10.742,-9.766,65.918,0
1671211840.171,-3.418,-4.883,-20.996,12.207,422.852,0
1671211840.175,-28.809,-10.742,-23.438,3.418,269.043,0
1671211840.179,-33.691,-9.277,-18.066,-20.996,-107.422,0
1671211840.180,-16.113,-6.836,-16.602,-22.461,-113.770,0
1671211840.184,3.906,-6.348,-8.301,-16.113,-55.664,0
1671211840.188,0.488,-4.883,-6.836,-18.066,-24.902,0
1671211840.192,-32.715,-8.301,-16.602,-24.414,8.301,0
1671211840.196,-52.734,-16.113,-21.973,-25.391,39.551,0
1671211840.200,-33.691,-18.066,-24.414,-27.832,70.801,0
1671211840.204,-3.906,-13.672,-26.367,-23.926,71.777,0
1671211840.207,-0.488,-10.254,-21.973,-20.020,41.016,0
1671211840.211,-21.973,-14.648,-17.578,-10.742,225.098,0
1671211840.215,-30.762,-11.230,-22.949,-6.348,121.094,0
1671211840.219,-17.578,-8.789,-24.902,-20.508,-210.449,0
1671211840.223,2.441,-17.090,-20.508,-19.043,-168.945,0
1671211840.225,7.812,-10.742,-14.648,-11.719,-50.293,0
1671211840.229,-17.578,-6.836,-12.207,-12.207,-38.086,0
1671211840.233,-43.457,-20.020,-20.508,-13.184,-114.746,0
1671211840.237,-34.180,-26.855,-16.113,-20.508,-97.168,0
1671211840.241,-4.883,-22.461,-7.812,-23.438,-21.973,0
1671211840.245,-8.789,-20.020,-14.648,-20.020,53.223,0
1671211840.249,-36.621,-23.926,-22.461,-23.438,97.168,0
1671211840.252,-42.969,-28.320,-24.902,-22.461,112.793,0
1671211840.256,-29.785,-25.879,-22.461,-6.348,399.902,0
1671211840.260,-18.555,-22.949,-20.996,-11.230,302.246,0
1671211840.264,-7.812,-24.414,-12.207,-16.113,-74.707,0
1671211840.268,-17.578,-24.902,-14.160,-11.230,-146.973,0
1671211840.270,-37.598,-23.926,-17.090,-19.043,-139.648,0
1671211840.274,-32.715,-18.066,-10.254,-25.391,-108.398,0
1671211840.278,-13.672,-14.648,-12.695,-14.160,-151.855,0
1671211840.282,2.930,-13.672,-19.043,-13.672,-106.445,0
1671211840.286,-10.742,-12.695,-20.020,-20.508,-8.789,0
1671211840.290,-29.785,-14.648,-14.160,-19.043,-15.625,0
1671211840.294,-31.738,-21.973,-19.043,-20.508,-13.184,0
1671211840.297,-16.113,-25.391,-28.320,-19.531,128.906,0
1671211840.301,-7.812,-21.973,-28.320,-16.113,8.789,0
1671211840.305,-18.066,-18.066,-22.949,-17.090,-172.363,0
1671211840.309,-40.039,-17.578,-14.648,-10.742,0.000,0
1671211840.313,-46.387,-22.461,-20.996,-10.742,51.758,0
1671211840.315,-24.902,-25.391,-25.391,-27.832,-131.348,0
1671211840.319,-15.625,-22.461,-20.996,-29.297,-141.113,0
1671211840.323,-16.602,-21.973,-21.484,-24.902,-8.301,0
1671211840.327,-33.203,-16.602,-19.531,-27.344,9.766,0
1671211840.331,-39.551,-16.602,-20.508,-20.996,-87.402,0
1671211840.335,-11.230,-18.555,-23.926,-24.414,-101.562,0
1671211840.339,3.418,-17.578,-19.043,-16.113,133.301,0
1671211840.342,-5.371,-16.602,-14.648,-3.906,352.539,0
1671211840.346,-32.227,-18.066,-20.508,-16.602,79.102,0
1671211840.350,-44.434,-23.926,-24.902,-29.785,-141.113,0
1671211840.354,-26.367,-25.391,-21.973,-29.785,-33.691,0
1671211840.358,-5.371,-22.949,-15.625,-20.508,-38.086,0
1671211840.361,-4.395,-21.973,-20.020,-15.137,-117.676,0
1671211840.365,-33.203,-20.996,-22.949,-14.648,-111.816,0
1671211840.369,-49.805,-18.555,-17.578,-18.555,-23.438,0
1671211840.373,-37.598,-20.996,-20.020,-26.855,-45.410,0
1671211840.377,-12.207,-13.672,-16.113,-24.902,-118.164,0
1671211840.381,-8.789,-13.672,-12.695,-17.090,-57.617,0
1671211840.385,-34.180,-26.367,-18.555,-17.090,161.133,0
1671211840.388,-56.152,-21.484,-20.996,-22.949,109.375,0
1671211840.392,-46.875,-18.066,-26.855,-28.809,-154.785,0
1671211840.396,-17.578,-22.949,-29.785,-26.855,-99.609,0
1671211840.400,-12.695,-27.344,-23.438,-17.578,26.367,0
1671211840.404,-28.809,-25.391,-21.484,-20.508,-53.711,0
1671211840.420,-43.945,-22.461,-19.531,-25.879,-106.934,0
1671211840.424,-43.945,-24.902,-10.742,-24.902,-51.270,0
1671211840.428,-21.973,-30.762,-15.137,-25.879,-51.270,0
1671211840.432,-14.648,-27.344,-26.855,-24.902,-80.078,0
1671211840.436,-30.273,-21.973,-23.926,-19.043,-65.918,0
1671211840.440,-43.457,-18.066,-23.438,-15.625,123.535,0
1671211840.444,-37.109,-20.508,-31.250,-13.672,350.098,0
1671211840.447,-17.090,-20.508,-30.273,-22.461,100.098,0
1671211840.451,-5.371,-21.973,-25.391,-25.391,-68.848,0
1671211840.455,-11.719,-23.438,-20.020,-16.113,145.020,0
1671211840.459,-30.273,-20.508,-17.578,-12.207,130.859,0
1671211840.463,-41.016,-16.113,-20.020,-25.391,-160.156,0
1671211840.465,-17.578,-13.184,-13.184,-21.484,-148.438,0
1671211840.469,0.977,-13.672,-9.766,-17.090,-72.266,0
1671211840.473,-19.531,-14.648,-19.531,-22.949,-97.168,0
1671211840.477,-42.969,-18.555,-23.438,-30.762,-159.180,0
1671211840.481,-53.223,-20.508,-20.996,-33.691,-128.906,0
1671211840.485,-33.691,-18.555,-19.531,-28.320,10.742,0
1671211840.489,-10.742,-20.996,-13.672,-30.273,38.086,0
1671211840.492,-24.902,-20.996,-12.207,-30.762,5.371,0
1671211840.496,-51.270,-19.531,-12.207,-28.320,20.020,0
1671211840.500,-49.805,-16.602,-6.348,-15.625,270.020,0
1671211840.504,-28.809,-17.578,-3.418,-14.160,197.266,0
1671211840.508,-16.602,-19.531,-13.672,-27.344,-97.168,0
1671211840.510,-20.020,-23.926,-20.508,-21.973,-51.758,0
1671211840.514,-32.227,-22.949,-18.066,-16.602,-16.602,0
1671211840.518,-41.992,-19.531,-18.066,-21.973,-50.781,0
1671211840.522,-34.180,-25.879,-21.484,-23.438,-86.914,0
1671211840.526,-12.207,-23.926,-22.949,-20.020,-58.105,0
1671211840.530,-1.953,-21.484,-18.066,-14.160,-44.434,0
1671211840.534,-16.113,-18.066,-9.766,-8.301,-27.344,0
1671211840.537,-31.738,-12.695,-12.207,-14.648,-42.480,0
1671211840.541,-22.461,-20.020,-21.484,-18.066,57.129,0
1671211840.545,3.418,-22.949,-28.809,-5.859,386.230,0
1671211840.549,1.953,-13.184,-23.926,-14.160,200.684,0
1671211840.553,-28.320,-15.625,-15.625,-19.531,-111.816,0
1671211840.555,-43.945,-22.461,-22.461,-18.555,-60.059,0
1671211840.559,-33.691,-16.602,-22.949,-24.902,-112.305,0
1671211840.563,-12.207,-11.719,-17.090,-23.926,-163.574,0
1671211840.567,-6.348,-13.184,-14.648,-16.602,-119.629,0
1671211840.571,-25.879,-16.602,-14.648,-17.090,-65.430,0
1671211840.575,-50.781,-19.043,-14.648,-23.926,-43.457,0
1671211840.579,-44.434,-16.113,-9.766,-28.809,-50.293,0
1671211840.582,-14.160,-16.602,-20.020,-29.297,-56.152,0
1671211840.586,-0.977,-17.090,-32.227,-21.973,153.320,0
1671211840.590,-28.809,-18.555,-30.762,-22.461,79.590,0
1671211840.594,-53.711,-27.344,-28.320,-26.855,-95.215,0
1671211840.598,-44.922,-23.438,-23.438,-25.879,-83.008,0
1671211840.601,-21.484,-11.230,-17.090,-20.508,-59.570,0
1671211840.605,-1.953,-13.184,-18.066,-15.137,-60.547,0
1671211840.609,-13.672,-17.090,-17.578,-17.090,-133.789,0
1671211840.613,-40.039,-17.578,-19.531,-19.043,26.367,0
1671211840.617,-35.645,-22.461,-21.973,-18.555,145.508,0
1671211840.621,-14.648,-20.508,-19.043,-16.602,30.273,0
1671211840.625,-7.812,-20.508,-19.531,-15.625,-102.539,0
1671211840.628,-16.113,-22.461,-20.996,-16.602,91.309,0
1671211840.632,-41.016,-25.391,-19.043,-10.742,399.414,0
1671211840.636,-53.223,-24.414,-18.555,-17.578,93.750,0
1671211840.640,-29.785,-22.949,-23.926,-28.809,-142.090,0
1671211840.644,-10.254,-24.902,-29.785,-28.809,-112.793,0
1671211840.645,-13.184,-20.508,-23.438,-21.973,-129.395,0
1671211840.649,-29.785,-18.555,-25.879,-17.090,-75.195,0
1671211840.653,-39.062,-20.996,-35.645,-23.926,-70.312,0
1671211840.657,-21.484,-23.926,-34.668,-32.715,-66.895,0
1671211840.661,-0.977,-26.367,-27.832,-33.691,-26.367,0
1671211840.665,-1.953,-14.160,-14.160,-23.438,12.207,0
1671211840.669,-29.785,-15.625,-18.066,-30.762,93.262,0
1671211840.672,-44.434,-31.250,-26.367,-20.020,269.531,0
1671211840.676,-32.227,-28.809,-25.391,-10.254,145.020,0
1671211840.680,-20.996,-25.879,-26.855,-19.531,-166.992,0
1671211840.684,-22.949,-27.344,-17.090,-1.953,-80.566,0
1671211840.688,-38.086,-21.484,-11.719,0.488,5.859,0
1671211840.690,-53.223,-17.090,-21.484,-20.020,-77.637,0
1671211840.694,-40.527,-16.602,-20.508,-20.996,-170.898,0
1671211840.698,-2.441,-15.137,-11.719,-9.277,-114.258,0
1671211840.702,6.836,-19.531,-20.508,-9.277,-78.125,0
1671211840.706,-22.461,-26.367,-26.367,-14.160,-91.309,0
1671211840.710,-31.738,-24.414,-14.160,-14.160,-55.664,0
1671211840.714,-22.949,-23.438,-16.113,-8.301,98.145,0
1671211840.717,-14.648,-29.785,-27.344,-14.648,254.883,0
1671211840.721,-4.883,-30.273,-25.391,-25.879,116.699,0
1671211840.725,-18.555,-25.391,-23.438,-25.391,-65.430,0
1671211840.729,-35.156,-20.996,-20.996,-20.020,25.391,0
1671211840.733,-24.414,-24.414,-18.555,-25.879,82.031,0
1671211840.736,-7.324,-27.832,-14.160,-32.715,-142.578,0
1671211840.740,0.000,-22.461,-12.695,-26.855,-121.582,0
1671211840.744,-12.207,-27.344,-20.508,-23.926,-25.391,0
1671211840.748,-32.227,-25.879,-20.996,-21.484,-43.945,0
1671211840.752,-32.227,-13.184,-20.020,-21.973,-113.770,0
1671211840.756,-13.672,-17.578,-17.090,-26.855,-46.387,0
1671211840.760,0.977,-18.555,-17.090,-17.578,184.570,0
1671211840.763,-13.672,-13.672,-19.043,-8.789,44.922,0
1671211840.767,-40.527,-20.508,-18.555,-22.949,-205.566,0
1671211840.771,-38.574,-20.020,-21.973,-27.832,-60.059,0
1671211840.775,-13.672,-11.230,-29.297,-25.879,46.387,0
1671211840.779,-2.930,-11.230,-27.832,-25.391,-171.387,0
1671211840.795,-6.348,-13.672,-18.066,-19.531,-187.988,0
1671211840.799,-27.344,-16.113,-20.508,-10.254,-119.141,0
1671211840.803,-24.902,-7.324,-20.020,-9.766,-167.969,0
1671211840.807,1.953,-5.371,-15.137,-14.160,-210.938,0
1671211840.811,8.301,-12.695,-14.160,-14.160,-207.031,0
1671211840.815,-0.488,-14.160,-10.742,0.000,55.176,0
1671211840.819,-26.855,-17.578,-14.648,-2.441,200.195,0
1671211840.822,-44.434,-25.879,-24.414,-23.926,65.430,0
1671211840.826,-28.320,-27.832,-21.973,-29.297,-113.770,0
1671211840.830,-6.348,-26.855,-18.555,-22.949,-54.688,0
1671211840.834,-5.859,-18.555,-19.043,-16.602,122.070,0
1671211840.838,-35.156,-15.137,-19.043,-25.879,-123.047,0
1671211840.840,-47.852,-20.508,-13.184,-25.391,-73.730,0
1671211840.844,-31.250,-20.020,-14.648,-30.273,123.535,0
1671211840.848,-12.207,-20.996,-27.832,-34.668,25.879,0
1671211840.852,-12.695,-23.926,-29.297,-24.414,-84.473,2
